Choice_ID,IDX,block,mode,choice,gender,age,undergrad,r_type,PM_exp,access,IVT,Bus_cost,PM_cost,DRT_cost,DRT_IVT_max,Bus_delay,DRT_delay
246,41,1,DRT,4,2,30,2,2,1,3,5,0,0,400,1,0,8.5
247,42,2,DRT,2,2,23,1,1,2,3,10,0,0,800,0.5,0,8.5
248,42,2,DRT,1,2,23,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
249,42,2,DRT,2,2,23,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
250,42,2,DRT,4,2,23,1,1,2,3,5,0,0,600,1,0,8.5
251,42,2,DRT,2,2,23,1,1,2,3,5,0,0,400,1,0,8.5
252,42,2,DRT,2,2,23,1,1,2,3,10,0,0,400,0.5,0,8.5
253,43,1,DRT,4,1,26,1,1,2,3,5,0,0,800,1,0,8.5
254,43,1,DRT,3,1,26,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
255,43,1,DRT,4,1,26,1,1,2,3,5,0,0,800,1,0,8.5
256,43,1,DRT,3,1,26,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
257,43,1,DRT,4,1,26,1,1,2,3,10,0,0,400,0.5,0,8.5
258,43,1,DRT,4,1,26,1,1,2,3,5,0,0,400,1,0,8.5
259,44,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1,0,8.5
260,44,1,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
261,44,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1,0,8.5
262,44,1,DRT,2,1,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
263,44,1,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5,0,8.5
264,44,1,DRT,4,1,22,1,1,1,3,5,0,0,400,1,0,8.5
265,45,1,DRT,4,2,23,1,2,1,3,5,0,0,800,1,0,8.5
266,45,1,DRT,1,2,23,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
267,45,1,DRT,4,2,23,1,2,1,3,5,0,0,800,1,0,8.5
268,45,1,DRT,2,2,23,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
269,45,1,DRT,1,2,23,1,2,1,3,10,0,0,400,0.5,0,8.5
270,45,1,DRT,2,2,23,1,2,1,3,5,0,0,400,1,0,8.5
271,46,2,DRT,1,2,22,1,1,1,3,10,0,0,800,0.5,0,8.5
272,46,2,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
273,46,2,DRT,1,2,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
274,46,2,DRT,3,2,22,1,1,1,3,5,0,0,600,1,0,8.5
275,46,2,DRT,3,2,22,1,1,1,3,5,0,0,400,1,0,8.5
276,46,2,DRT,3,2,22,1,1,1,3,10,0,0,400,0.5,0,8.5
277,47,2,DRT,4,2,22,1,1,1,3,10,0,0,800,0.5,0,8.5
278,47,2,DRT,3,2,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
279,47,2,DRT,4,2,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
280,47,2,DRT,3,2,22,1,1,1,3,5,0,0,600,1,0,8.5
281,47,2,DRT,3,2,22,1,1,1,3,5,0,0,400,1,0,8.5
282,47,2,DRT,3,2,22,1,1,1,3,10,0,0,400,0.5,0,8.5
283,48,3,DRT,4,2,21,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
284,48,3,DRT,3,2,21,1,1,1,3,5,0,0,600,1,0,8.5
285,48,3,DRT,2,2,21,1,1,1,3,10,0,0,600,0.5,0,8.5
286,48,3,DRT,3,2,21,1,1,1,3,10,0,0,800,0.5,0,8.5
287,48,3,DRT,3,2,21,1,1,1,3,10,0,0,600,0.5,0,8.5
288,48,3,DRT,3,2,21,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
289,49,1,DRT,2,2,25,1,1,1,3,5,0,0,800,1,0,8.5
290,49,1,DRT,2,2,25,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
291,49,1,DRT,2,2,25,1,1,1,3,5,0,0,800,1,0,8.5
292,49,1,DRT,2,2,25,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
293,49,1,DRT,2,2,25,1,1,1,3,10,0,0,400,0.5,0,8.5
294,49,1,DRT,2,2,25,1,1,1,3,5,0,0,400,1,0,8.5
295,50,3,DRT,4,2,27,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
296,50,3,DRT,4,2,27,1,1,1,3,5,0,0,600,1,0,8.5
297,50,3,DRT,1,2,27,1,1,1,3,10,0,0,600,0.5,0,8.5
298,50,3,DRT,1,2,27,1,1,1,3,10,0,0,800,0.5,0,8.5
299,50,3,DRT,4,2,27,1,1,1,3,10,0,0,600,0.5,0,8.5
300,50,3,DRT,1,2,27,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
301,51,1,DRT,1,2,21,1,3,1,3,5,0,0,800,1,0,8.5
302,51,1,DRT,1,2,21,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
303,51,1,DRT,1,2,21,1,3,1,3,5,0,0,800,1,0,8.5
304,51,1,DRT,1,2,21,1,3,1,3,15,0,0,600,0.3333333333333333,0,8.5
305,51,1,DRT,4,2,21,1,3,1,3,10,0,0,400,0.5,0,8.5
306,51,1,DRT,4,2,21,1,3,1,3,5,0,0,400,1,0,8.5
307,52,3,DRT,2,2,24,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
308,52,3,DRT,4,2,24,1,1,1,3,5,0,0,600,1,0,8.5
309,52,3,DRT,1,2,24,1,1,1,3,10,0,0,600,0.5,0,8.5
310,52,3,DRT,2,2,24,1,1,1,3,10,0,0,800,0.5,0,8.5
311,52,3,DRT,2,2,24,1,1,1,3,10,0,0,600,0.5,0,8.5
312,52,3,DRT,2,2,24,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
313,53,1,DRT,4,1,21,1,1,1,3,5,0,0,800,1,0,8.5
314,53,1,DRT,1,1,21,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
315,53,1,DRT,4,1,21,1,1,1,3,5,0,0,800,1,0,8.5
316,53,1,DRT,4,1,21,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
317,53,1,DRT,4,1,21,1,1,1,3,10,0,0,400,0.5,0,8.5
318,53,1,DRT,4,1,21,1,1,1,3,5,0,0,400,1,0,8.5
319,54,1,DRT,1,1,22,1,1,1,3,5,0,0,800,1,0,8.5
320,54,1,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
321,54,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1,0,8.5
322,54,1,DRT,2,1,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
323,54,1,DRT,1,1,22,1,1,1,3,10,0,0,400,0.5,0,8.5
324,54,1,DRT,4,1,22,1,1,1,3,5,0,0,400,1,0,8.5
325,55,1,DRT,4,2,25,1,2,1,3,5,0,0,800,1,0,8.5
326,55,1,DRT,3,2,25,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
327,55,1,DRT,4,2,25,1,2,1,3,5,0,0,800,1,0,8.5
328,55,1,DRT,3,2,25,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
329,55,1,DRT,4,2,25,1,2,1,3,10,0,0,400,0.5,0,8.5
330,55,1,DRT,4,2,25,1,2,1,3,5,0,0,400,1,0,8.5
331,56,3,DRT,1,1,21,1,3,1,3,15,0,0,400,0.3333333333333333,0,8.5
332,56,3,DRT,4,1,21,1,3,1,3,5,0,0,600,1,0,8.5
333,56,3,DRT,1,1,21,1,3,1,3,10,0,0,600,0.5,0,8.5
334,56,3,DRT,2,1,21,1,3,1,3,10,0,0,800,0.5,0,8.5
335,56,3,DRT,1,1,21,1,3,1,3,10,0,0,600,0.5,0,8.5
336,56,3,DRT,2,1,21,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
337,57,1,DRT,1,1,22,1,1,2,3,5,0,0,800,1,0,8.5
338,57,1,DRT,3,1,22,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
339,57,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1,0,8.5
340,57,1,DRT,3,1,22,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
341,57,1,DRT,4,1,22,1,1,2,3,10,0,0,400,0.5,0,8.5
342,57,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1,0,8.5
343,58,3,DRT,4,1,22,1,2,2,3,15,0,0,400,0.3333333333333333,0,8.5
344,58,3,DRT,4,1,22,1,2,2,3,5,0,0,600,1,0,8.5
345,58,3,DRT,4,1,22,1,2,2,3,10,0,0,600,0.5,0,8.5
346,58,3,DRT,3,1,22,1,2,2,3,10,0,0,800,0.5,0,8.5
347,58,3,DRT,4,1,22,1,2,2,3,10,0,0,600,0.5,0,8.5
348,58,3,DRT,3,1,22,1,2,2,3,15,0,0,800,0.3333333333333333,0,8.5
349,59,2,DRT,4,2,23,1,1,2,3,10,0,0,800,0.5,0,8.5
350,59,2,DRT,4,2,23,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
351,59,2,DRT,4,2,23,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
352,59,2,DRT,4,2,23,1,1,2,3,5,0,0,600,1,0,8.5
353,59,2,DRT,4,2,23,1,1,2,3,5,0,0,400,1,0,8.5
354,59,2,DRT,4,2,23,1,1,2,3,10,0,0,400,0.5,0,8.5
355,60,1,DRT,4,1,21,1,2,1,3,5,0,0,800,1,0,8.5
356,60,1,DRT,3,1,21,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
357,60,1,DRT,2,1,21,1,2,1,3,5,0,0,800,1,0,8.5
358,60,1,DRT,2,1,21,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
359,60,1,DRT,4,1,21,1,2,1,3,10,0,0,400,0.5,0,8.5
360,60,1,DRT,4,1,21,1,2,1,3,5,0,0,400,1,0,8.5
361,61,3,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
362,61,3,DRT,1,1,22,1,1,1,3,5,0,0,600,1,0,8.5
363,61,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5,0,8.5
364,61,3,DRT,1,1,22,1,1,1,3,10,0,0,800,0.5,0,8.5
365,61,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5,0,8.5
366,61,3,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
367,62,3,DRT,2,2,21,1,2,1,3,15,0,0,400,0.3333333333333333,0,8.5
368,62,3,DRT,4,2,21,1,2,1,3,5,0,0,600,1,0,8.5
369,62,3,DRT,1,2,21,1,2,1,3,10,0,0,600,0.5,0,8.5
370,62,3,DRT,1,2,21,1,2,1,3,10,0,0,800,0.5,0,8.5
371,62,3,DRT,4,2,21,1,2,1,3,10,0,0,600,0.5,0,8.5
372,62,3,DRT,4,2,21,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
373,63,1,DRT,4,1,23,1,3,1,3,5,0,0,800,1,0,8.5
374,63,1,DRT,2,1,23,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
375,63,1,DRT,2,1,23,1,3,1,3,5,0,0,800,1,0,8.5
376,63,1,DRT,2,1,23,1,3,1,3,15,0,0,600,0.3333333333333333,0,8.5
377,63,1,DRT,2,1,23,1,3,1,3,10,0,0,400,0.5,0,8.5
378,63,1,DRT,4,1,23,1,3,1,3,5,0,0,400,1,0,8.5
379,64,3,DRT,1,2,24,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
380,64,3,DRT,4,2,24,1,1,1,3,5,0,0,600,1,0,8.5
381,64,3,DRT,2,2,24,1,1,1,3,10,0,0,600,0.5,0,8.5
382,64,3,DRT,3,2,24,1,1,1,3,10,0,0,800,0.5,0,8.5
383,64,3,DRT,3,2,24,1,1,1,3,10,0,0,600,0.5,0,8.5
384,64,3,DRT,3,2,24,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
385,65,2,DRT,4,2,22,1,1,1,3,10,0,0,800,0.5,0,8.5
386,65,2,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
387,65,2,DRT,1,2,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
388,65,2,DRT,1,2,22,1,1,1,3,5,0,0,600,1,0,8.5
389,65,2,DRT,4,2,22,1,1,1,3,5,0,0,400,1,0,8.5
390,65,2,DRT,1,2,22,1,1,1,3,10,0,0,400,0.5,0,8.5
391,66,1,DRT,4,2,20,1,1,2,3,5,0,0,800,1,0,8.5
392,66,1,DRT,1,2,20,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
393,66,1,DRT,2,2,20,1,1,2,3,5,0,0,800,1,0,8.5
394,66,1,DRT,3,2,20,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
395,66,1,DRT,4,2,20,1,1,2,3,10,0,0,400,0.5,0,8.5
396,66,1,DRT,4,2,20,1,1,2,3,5,0,0,400,1,0,8.5
397,67,3,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
398,67,3,DRT,4,2,23,1,1,1,3,5,0,0,600,1,0,8.5
399,67,3,DRT,1,2,23,1,1,1,3,10,0,0,600,0.5,0,8.5
400,67,3,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5,0,8.5
401,67,3,DRT,4,2,23,1,1,1,3,10,0,0,600,0.5,0,8.5
402,67,3,DRT,4,2,23,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
403,68,2,DRT,4,1,22,1,1,1,3,10,0,0,800,0.5,0,8.5
404,68,2,DRT,4,1,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
405,68,2,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
406,68,2,DRT,3,1,22,1,1,1,3,5,0,0,600,1,0,8.5
407,68,2,DRT,3,1,22,1,1,1,3,5,0,0,400,1,0,8.5
408,68,2,DRT,3,1,22,1,1,1,3,10,0,0,400,0.5,0,8.5
409,69,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1,0,8.5
410,69,1,DRT,1,1,22,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
411,69,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1,0,8.5
412,69,1,DRT,2,1,22,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
413,69,1,DRT,1,1,22,1,2,1,3,10,0,0,400,0.5,0,8.5
414,69,1,DRT,4,1,22,1,2,1,3,5,0,0,400,1,0,8.5
415,70,3,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
416,70,3,DRT,1,2,22,1,1,1,3,5,0,0,600,1,0,8.5
417,70,3,DRT,3,2,22,1,1,1,3,10,0,0,600,0.5,0,8.5
418,70,3,DRT,1,2,22,1,1,1,3,10,0,0,800,0.5,0,8.5
419,70,3,DRT,1,2,22,1,1,1,3,10,0,0,600,0.5,0,8.5
420,70,3,DRT,1,2,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
421,71,2,DRT,1,1,22,1,2,1,3,10,0,0,800,0.5,0,8.5
422,71,2,DRT,2,1,22,1,2,1,3,15,0,0,400,0.3333333333333333,0,8.5
423,71,2,DRT,4,1,22,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
424,71,2,DRT,4,1,22,1,2,1,3,5,0,0,600,1,0,8.5
425,71,2,DRT,4,1,22,1,2,1,3,5,0,0,400,1,0,8.5
426,71,2,DRT,4,1,22,1,2,1,3,10,0,0,400,0.5,0,8.5
427,72,3,DRT,1,2,24,1,3,1,3,15,0,0,400,0.3333333333333333,0,8.5
428,72,3,DRT,4,2,24,1,3,1,3,5,0,0,600,1,0,8.5
429,72,3,DRT,1,2,24,1,3,1,3,10,0,0,600,0.5,0,8.5
430,72,3,DRT,3,2,24,1,3,1,3,10,0,0,800,0.5,0,8.5
431,72,3,DRT,4,2,24,1,3,1,3,10,0,0,600,0.5,0,8.5
432,72,3,DRT,4,2,24,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
433,73,3,DRT,2,2,21,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
434,73,3,DRT,4,2,21,1,1,1,3,5,0,0,600,1,0,8.5
435,73,3,DRT,2,2,21,1,1,1,3,10,0,0,600,0.5,0,8.5
436,73,3,DRT,2,2,21,1,1,1,3,10,0,0,800,0.5,0,8.5
437,73,3,DRT,4,2,21,1,1,1,3,10,0,0,600,0.5,0,8.5
438,73,3,DRT,2,2,21,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
439,74,2,DRT,1,1,23,1,1,2,3,10,0,0,800,0.5,0,8.5
440,74,2,DRT,1,1,23,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
441,74,2,DRT,1,1,23,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
442,74,2,DRT,4,1,23,1,1,2,3,5,0,0,600,1,0,8.5
443,74,2,DRT,2,1,23,1,1,2,3,5,0,0,400,1,0,8.5
444,74,2,DRT,4,1,23,1,1,2,3,10,0,0,400,0.5,0,8.5
445,75,2,DRT,4,2,26,1,1,2,3,10,0,0,800,0.5,0,8.5
446,75,2,DRT,4,2,26,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
447,75,2,DRT,4,2,26,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
448,75,2,DRT,3,2,26,1,1,2,3,5,0,0,600,1,0,8.5
449,75,2,DRT,2,2,26,1,1,2,3,5,0,0,400,1,0,8.5
450,75,2,DRT,3,2,26,1,1,2,3,10,0,0,400,0.5,0,8.5
451,76,3,DRT,4,1,23,1,2,1,3,15,0,0,400,0.3333333333333333,0,8.5
452,76,3,DRT,4,1,23,1,2,1,3,5,0,0,600,1,0,8.5
453,76,3,DRT,4,1,23,1,2,1,3,10,0,0,600,0.5,0,8.5
454,76,3,DRT,4,1,23,1,2,1,3,10,0,0,800,0.5,0,8.5
455,76,3,DRT,4,1,23,1,2,1,3,10,0,0,600,0.5,0,8.5
456,76,3,DRT,4,1,23,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
457,77,2,DRT,2,1,25,2,1,1,3,10,0,0,800,0.5,0,8.5
458,77,2,DRT,1,1,25,2,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
459,77,2,DRT,2,1,25,2,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
460,77,2,DRT,1,1,25,2,1,1,3,5,0,0,600,1,0,8.5
461,77,2,DRT,4,1,25,2,1,1,3,5,0,0,400,1,0,8.5
462,77,2,DRT,1,1,25,2,1,1,3,10,0,0,400,0.5,0,8.5
463,78,2,DRT,4,1,21,1,1,1,3,10,0,0,800,0.5,0,8.5
464,78,2,DRT,1,1,21,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
465,78,2,DRT,2,1,21,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
466,78,2,DRT,4,1,21,1,1,1,3,5,0,0,600,1,0,8.5
467,78,2,DRT,2,1,21,1,1,1,3,5,0,0,400,1,0,8.5
468,78,2,DRT,1,1,21,1,1,1,3,10,0,0,400,0.5,0,8.5
469,79,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1,0,8.5
470,79,1,DRT,1,2,23,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
471,79,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1,0,8.5
472,79,1,DRT,2,2,23,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
473,79,1,DRT,1,2,23,1,1,1,3,10,0,0,400,0.5,0,8.5
474,79,1,DRT,4,2,23,1,1,1,3,5,0,0,400,1,0,8.5
475,80,3,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
476,80,3,DRT,4,1,22,1,1,1,3,5,0,0,600,1,0,8.5
477,80,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5,0,8.5
478,80,3,DRT,2,1,22,1,1,1,3,10,0,0,800,0.5,0,8.5
479,80,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5,0,8.5
480,80,3,DRT,2,1,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
481,81,1,DRT,4,2,22,1,3,1,3,5,0,0,800,1,0,8.5
482,81,1,DRT,1,2,22,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
483,81,1,DRT,4,2,22,1,3,1,3,5,0,0,800,1,0,8.5
484,81,1,DRT,2,2,22,1,3,1,3,15,0,0,600,0.3333333333333333,0,8.5
485,81,1,DRT,1,2,22,1,3,1,3,10,0,0,400,0.5,0,8.5
486,81,1,DRT,4,2,22,1,3,1,3,5,0,0,400,1,0,8.5
487,82,1,DRT,1,1,22,1,1,2,3,5,0,0,800,1,0,8.5
488,82,1,DRT,1,1,22,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
489,82,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1,0,8.5
490,82,1,DRT,4,1,22,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
491,82,1,DRT,4,1,22,1,1,2,3,10,0,0,400,0.5,0,8.5
492,82,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1,0,8.5
493,83,1,DRT,1,2,22,1,2,1,3,5,0,0,800,1,0,8.5
494,83,1,DRT,1,2,22,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
495,83,1,DRT,4,2,22,1,2,1,3,5,0,0,800,1,0,8.5
496,83,1,DRT,2,2,22,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
497,83,1,DRT,1,2,22,1,2,1,3,10,0,0,400,0.5,0,8.5
498,83,1,DRT,2,2,22,1,2,1,3,5,0,0,400,1,0,8.5
499,84,3,DRT,4,2,21,1,3,1,3,15,0,0,400,0.3333333333333333,0,8.5
500,84,3,DRT,2,2,21,1,3,1,3,5,0,0,600,1,0,8.5
501,84,3,DRT,2,2,21,1,3,1,3,10,0,0,600,0.5,0,8.5
502,84,3,DRT,2,2,21,1,3,1,3,10,0,0,800,0.5,0,8.5
503,84,3,DRT,1,2,21,1,3,1,3,10,0,0,600,0.5,0,8.5
504,84,3,DRT,2,2,21,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
505,85,2,DRT,4,1,22,1,1,1,3,10,0,0,800,0.5,0,8.5
506,85,2,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
507,85,2,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
508,85,2,DRT,3,1,22,1,1,1,3,5,0,0,600,1,0,8.5
509,85,2,DRT,4,1,22,1,1,1,3,5,0,0,400,1,0,8.5
510,85,2,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5,0,8.5
511,86,1,DRT,1,1,22,1,1,1,3,5,0,0,800,1,0,8.5
512,86,1,DRT,2,1,22,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
513,86,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1,0,8.5
514,86,1,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
515,86,1,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5,0,8.5
516,86,1,DRT,2,1,22,1,1,1,3,5,0,0,400,1,0,8.5
517,87,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5,0,8.5
518,87,2,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
519,87,2,DRT,1,2,23,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
520,87,2,DRT,3,2,23,1,1,1,3,5,0,0,600,1,0,8.5
521,87,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1,0,8.5
522,87,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5,0,8.5
523,88,3,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
524,88,3,DRT,4,2,23,1,1,1,3,5,0,0,600,1,0,8.5
525,88,3,DRT,1,2,23,1,1,1,3,10,0,0,600,0.5,0,8.5
526,88,3,DRT,3,2,23,1,1,1,3,10,0,0,800,0.5,0,8.5
527,88,3,DRT,4,2,23,1,1,1,3,10,0,0,600,0.5,0,8.5
528,88,3,DRT,4,2,23,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
529,89,1,DRT,4,1,22,2,1,1,3,5,0,0,800,1,0,8.5
530,89,1,DRT,1,1,22,2,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
531,89,1,DRT,4,1,22,2,1,1,3,5,0,0,800,1,0,8.5
532,89,1,DRT,2,1,22,2,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
533,89,1,DRT,4,1,22,2,1,1,3,10,0,0,400,0.5,0,8.5
534,89,1,DRT,4,1,22,2,1,1,3,5,0,0,400,1,0,8.5
535,90,1,DRT,1,1,24,1,3,1,3,5,0,0,800,1,0,8.5
536,90,1,DRT,1,1,24,1,3,1,3,15,0,0,800,0.3333333333333333,0,8.5
537,90,1,DRT,4,1,24,1,3,1,3,5,0,0,800,1,0,8.5
538,90,1,DRT,2,1,24,1,3,1,3,15,0,0,600,0.3333333333333333,0,8.5
539,90,1,DRT,1,1,24,1,3,1,3,10,0,0,400,0.5,0,8.5
540,90,1,DRT,2,1,24,1,3,1,3,5,0,0,400,1,0,8.5
541,91,2,DRT,4,1,24,1,1,2,3,10,0,0,800,0.5,0,8.5
542,91,2,DRT,1,1,24,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
543,91,2,DRT,4,1,24,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
544,91,2,DRT,4,1,24,1,1,2,3,5,0,0,600,1,0,8.5
545,91,2,DRT,4,1,24,1,1,2,3,5,0,0,400,1,0,8.5
546,91,2,DRT,4,1,24,1,1,2,3,10,0,0,400,0.5,0,8.5
547,92,2,DRT,2,2,24,1,2,1,3,10,0,0,800,0.5,0,8.5
548,92,2,DRT,2,2,24,1,2,1,3,15,0,0,400,0.3333333333333333,0,8.5
549,92,2,DRT,1,2,24,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
550,92,2,DRT,4,2,24,1,2,1,3,5,0,0,600,1,0,8.5
551,92,2,DRT,4,2,24,1,2,1,3,5,0,0,400,1,0,8.5
552,92,2,DRT,4,2,24,1,2,1,3,10,0,0,400,0.5,0,8.5
553,93,2,DRT,4,2,21,1,1,2,3,10,0,0,800,0.5,0,8.5
554,93,2,DRT,1,2,21,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
555,93,2,DRT,2,2,21,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
556,93,2,DRT,1,2,21,1,1,2,3,5,0,0,600,1,0,8.5
557,93,2,DRT,4,2,21,1,1,2,3,5,0,0,400,1,0,8.5
558,93,2,DRT,3,2,21,1,1,2,3,10,0,0,400,0.5,0,8.5
559,94,2,DRT,4,2,22,1,2,1,3,10,0,0,800,0.5,0,8.5
560,94,2,DRT,2,2,22,1,2,1,3,15,0,0,400,0.3333333333333333,0,8.5
561,94,2,DRT,4,2,22,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
562,94,2,DRT,1,2,22,1,2,1,3,5,0,0,600,1,0,8.5
563,94,2,DRT,4,2,22,1,2,1,3,5,0,0,400,1,0,8.5
564,94,2,DRT,4,2,22,1,2,1,3,10,0,0,400,0.5,0,8.5
565,95,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1,0,8.5
566,95,1,DRT,1,1,22,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
567,95,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1,0,8.5
568,95,1,DRT,2,1,22,1,1,2,3,15,0,0,600,0.3333333333333333,0,8.5
